(Do Not Modify) DOI Occupancy Buildings List,(Do Not Modify) Row Checksum,(Do Not Modify) Modified On,Building Name,Address,State,Assigned Employees (Old),Owner,RPUID CO Number,RTO Non-Ready,RTO Seats,RTO Workstations for Other Bureaus,RTO Open Workstation,Bureau Name,Pending Requests Count,Assigned Employees Count,Modified,Modified By,Assigned Seats Count,ID,Latitude,Longitude
97e77445-bf22-f011-9989-001dd80326d9,UE57LYigaFW/zdIVOrFu4B/Q4juwpLDirzPyp0ZWeFb3bDw4/x5U0Wh1P1IvifeFG9l1VFAd3dR6i9lah1yeVQ==,6/13/2025 22:05,"BLDG OFFICE, OFFICE BUILDING - LSU",# #,California,0,FWS,RPUID10000582.C,0,0,0,0,Fish and Wildlife Service,0,0,,Ethan Rutledge,0,14931,+39.5853470,-121.9351130
98e77445-bf22-f011-9989-001dd80326d9,u3RXQcqzSUM5Gl2QQ7zgSKIJErNd8SQdkiUMkPQXuSutRzCdb0p7zMdSLoMJvywemmxAygjSqWSAYHovb534mA==,6/14/2025 1:51,BLDG OFFICE SAN LUIS CREW OFFICE,# #,California,0,FWS,RPUID10001077.C,0,0,0,0,Fish and Wildlife Service,1,0,,Ethan Rutledge,0,14938,+37.1808730,-120.7958750
9be77445-bf22-f011-9989-001dd80326d9,mSxSwvXEWEQsUjGHFjABfuLgo4KlEjQluUnjqpebB0E6hionHsJOtEwk75eKsAo0J3giiI1POAAfb1FGrHFwoQ==,6/13/2025 8:58,BLDG OFFICE BIOLOGY BUILDING,# #,California,0,FWS,RPUID10001445.C,0,8,3,3,Fish and Wildlife Service,0,0,,Ethan Rutledge,0,14961,+41.9449510,-121.5653410
9ce77445-bf22-f011-9989-001dd80326d9,iU4+gS1C6BN74M1A5rc1Yn75wOlZOnAJgG6ZtUnz0veWpYx/xHdOvRIrKfMAJ99tgBPoM5dt6qe9LgoXCtN/sA==,7/16/2025 11:57,BLDG OFFICE SWMU HQ OFFICE,1080 GUNPOWDER POINT DRIVE,California,1,FWS,RPUIDF1000186620000640.C,0,0,1,1,Fish and Wildlife Service,7,0,,Ethan Rutledge,0,14962,+32.6406070,-117.1109000
9de77445-bf22-f011-9989-001dd80326d9,oE1n1ZkcaQzdwwYuyW1GUV9h7Lul3UGWOLU7KzrGgetLfBGauEij3fqNV4D5MIze1b0u2K3FvL3y67MzQMmW9A==,6/14/2025 2:16,CRU COOP - MT FWRU - LEWIS HALL,# ROOM 301 D LEWIS HALL,Montana,0,USGS,RPUID07000762.C,0,0,0,0,U.S. Geological Survey,0,0,,Ethan Rutledge,0,14963,+45.7351490,-111.1435840
9ee77445-bf22-f011-9989-001dd80326d9,fcSMmaGnn75ou/6P7XbtG48iYPksH276hgk6dcwuTJeoXkK9nFMCHdGuvOr841/eQ0EtHN3rPqwjkorGQq1UdA==,6/16/2025 20:45,PR MAYAGUEZ EMERGENCY OFFICE,2 STATE ROAD,Puerto Rico,1,FWS,RPUID3000000001403.C,0,0,2,2,Fish and Wildlife Service,1,0,,Hadrian Hernandez,0,14965,+18.1740770,-067.1515740
a1e77445-bf22-f011-9989-001dd80326d9,sReviUNaC8j+mTIASIyuLNcD6nGW296dkpOrII0alevfbs/Fuf3jVfdoIJkIT4uMKNVX2l1Rw9EIBMMIUCs2wA==,6/14/2025 2:05,CRU COOP - KS FWRU - LEASURE HALL,"# 205 LEASURE HALL, KS STATE UNIV",Kansas,0,USGS,RPUID07000775.C,0,0,0,0,U.S. Geological Survey,0,0,,Ethan Rutledge,0,14970,+39.2061990,-096.5823430
a8e77445-bf22-f011-9989-001dd80326d9,lT4c4o1be351lW3DIgduogwiwQFRylWgBf6tyPiuk6Vm4DslWiZtLSu5iAhvsQd1W4a0K0KT90gWB1jPnTSORg==,7/14/2025 17:41,LRL - ADMINISTRATION BLDG (2),11649 LEETOWN ROAD,West Virginia,0,USGS,RPUID07000105.C,0,8,0,-2,U.S. Geological Survey,2,2,,Ethan Rutledge,7,14973,+39.3518190,-077.9310700
a9e77445-bf22-f011-9989-001dd80326d9,JO0kCgP/4yM5TMPd0pAbPR3tHBFlFSo8adxskFwcGnSXzlmO5LXlgEpI/XheuICNB+N1h+xySKWVT6pQkNtTFA==,6/14/2025 6:19,UA - ENRB - AZWSC,520 NORTH PARK AVENUE,Arizona,0,USGS,RPUID07000670.C,0,0,0,0,U.S. Geological Survey,0,0,,Ethan Rutledge,0,14982,+32.2282140,-110.9558810
aae77445-bf22-f011-9989-001dd80326d9,iBGCh4XU2bgke9dBP0rysrnL1JNxCBIcOHKlmid0KUhKUz4HJGqs+58PzMK0Z1rUsOBT7V9SnAxsGwN9vZVRhg==,7/15/2025 20:42,STUDEBAKER BUILDING,600 4TH STREET SOUTH,Florida,11,USGS,RPUID07000508.C,0,18,21,11,U.S. Geological Survey,0,10,,Ethan Rutledge,0,14984,+27.7639670,-082.6381500
abe77445-bf22-f011-9989-001dd80326d9,jQ+A4RFFRT9QZKJBXQsA0tLw03/Woj991Rr1Y/czmx3lodoVgH4Uc6oofqyBbJZ+gPmYCtkTjL8WQmtyTmEeBw==,7/16/2025 21:33,TEXAS WATER SCIENCE CENTER - AUSTIN,1505 FERGUSON LANE,Texas,0,USGS,RPUID07001284.C,0,14,0,0,U.S. Geological Survey,3,0,,Ethan Rutledge,6,14993,+30.3457730,-097.6767600
ace77445-bf22-f011-9989-001dd80326d9,Mrk8I2XL+U4LFyAqBN005hioE6N4d+wIhj62FSEwKEs+u1cunl3z50hWLhRm+HXlVsT0AYL6Pajq3j2+Mx/ZLQ==,6/13/2025 22:43,NWHC - MODULAR OFFICE TRAILER,6006 SCHROEDER ROAD,Wisconsin,0,USGS,RPUID07000759.C,0,4,2,2,U.S. Geological Survey,0,0,,Ethan Rutledge,0,14999,+43.0494280,-089.4838390
ade77445-bf22-f011-9989-001dd80326d9,TkcoVnGseKdVEoX/JnUanpSCHLNXCfoOCjRZ+EuIQIejan0DPHLSfCRFLGt5z1LwoMK3X6BOeHeheFruOB6KUg==,7/16/2025 2:15,WARC - GVL - NORTH MODULAR,# 7920 NW 71ST STREET,Florida,0,USGS,RPUIDG1000013720000052.C,0,0,0,0,U.S. Geological Survey,1,0,,Ethan Rutledge,0,15000,+29.7261110,-082.4184950
aee77445-bf22-f011-9989-001dd80326d9,TDRwAonzzBpx987na+mPwkpLcrLGTFOv8725PlMOl/9V6vjFJpaufAq9roPm7wHN4eF/oPfOMvGUWJXWmOB1Ew==,6/14/2025 2:24,Southeast Colorado Office,201 9TH STREET EAST,Colorado,0,USGS,RPUID07001181.C,0,0,0,0,U.S. Geological Survey,4,0,,Claire Spalding,0,15004,+38.2753130,-104.6055720
afe77445-bf22-f011-9989-001dd80326d9,yWImHEM41gLfBH9Fu/tI7t2Q3NIJmdvyhIUcOSYmc9yzcppM3dsOQjWBJh8QlTYi0foSFLrkEYiW9IkrRk08UA==,6/13/2025 19:51,SAN JUAN - OFFICE,"# KM 57.2, PR1""",Puerto Rico,0,USGS,RPUID07000355.C,0,7,0,0,U.S. Geological Survey,0,0,,Ethan Rutledge,0,15010,+18.1129510,-066.1666700
b1e77445-bf22-f011-9989-001dd80326d9,1JqLM4cfnmMGecmlcOm7g9nWM+x0vD0hO6mfJwXboXfj3vOrczN2wQdgvxcGxyw59+/5C6kTuClnIwTt0uohfQ==,7/16/2025 21:10,WFRC - ADMINISTRATION BLD #416,6505 NE 65TH STREET,Washington,0,USGS,RPUID07000435.C,0,0,0,0,U.S. Geological Survey,7,0,,Ethan Rutledge,0,15012,+47.6753640,-122.2562330
b6e77445-bf22-f011-9989-001dd80326d9,p+MloJZMRfs4JYjIIdfuppzA16z++EaTluKSFKiRNe7Pfc9fq9i2S7YgpJjxk4Weor8kSbkblY2xJE7czKSsyw==,6/14/2025 2:37,CRU COOP - ARIZONA F&W RES UNIT,"1311 EAST 4TH ST, UNIV OF AZ",Arizona,0,USGS,RPUIDG1000039220000001.C,0,0,0,0,U.S. Geological Survey,0,0,,Ethan Rutledge,0,15029,+32.2300780,-110.9518440
b7e77445-bf22-f011-9989-001dd80326d9,8JE7BDLR+EZ/T/Rj3m33nlTPYdb03I5KxKFAt8cV3+rlONjhxn8lsIl+6d2aWZFN17AZw5KkPX8XDsdVVsZbAA==,6/13/2025 22:54,CORVALLIS RES GROUP - OR ST UNIV COOPAGR,3731 SW JEFFERSON WAY,Oregon,0,USGS,RPUIDOR6473ZZ.C,0,0,0,0,U.S. Geological Survey,0,0,,Ethan Rutledge,0,15034,+44.5651330,-123.2935020
b8e77445-bf22-f011-9989-001dd80326d9,SL796S8BI1f4QfziCdPGJ20B/U641LYo5uUF1JATyQdRoLxoAaSmONe6nrR4nB5GX7yvfAeT1YeYR92fR86q+w==,6/13/2025 23:21,PIERC OFFICE BLDG 343,# BLDG 344 CHAIN OF CRATERS RD.,Hawaii,0,USGS,RPUIDG1000036320000003.C,0,0,10,10,U.S. Geological Survey,0,0,,Ethan Rutledge,0,15032,+19.4195160,-155.2487840
b9e77445-bf22-f011-9989-001dd80326d9,RCk0ZA7Munyi/mhZQFZ7qgFkBekiD4zv9zifPgM6QkChbf3hPeQgnM4cnc6pFe7fmIxyIAiau7ilJa8NtvxR7g==,6/14/2025 7:40,Hays Field Office,1204 CANTERBURY DRIVE,Kansas,0,USGS,RPUIDG1000070220000000.C,0,0,0,0,U.S. Geological Survey,0,0,,Ethan Rutledge,0,15038,+38.8700430,-099.2991500
bae77445-bf22-f011-9989-001dd80326d9,a8A+uFWD1Xn1Rczq5p673G+D/CjALeFOHn9kf6LRfsQgSkluId3bEn7EiFvYS86GdCaUbJO4isFXSVljNIRhyg==,6/17/2025 14:01,UC DAVIS COOP,1 SHIELDS AVENUE,California,0,USGS,RPUIDG1000206320000000.C,0,0,0,0,U.S. Geological Survey,1,0,,Peter Solano,0,15053,+38.5406310,-121.7479760
bbe77445-bf22-f011-9989-001dd80326d9,uhJAnTWrWSPWRVR1tltF+ZF/VxvKkLnWMsXJqiPSksWyTWiPw09AGNwI914CNTitCmcAXpi4oU/etIy7adaslQ==,7/16/2025 10:30,BLDG RECORD,"# DAVID CLARK LABS, NC STATE UNIV",North Carolina,0,USGS,RPUIDG1000205420000000.C,0,0,0,0,U.S. Geological Survey,0,0,,Ethan Rutledge,0,15056,+35.7890240,-078.6731570
bce77445-bf22-f011-9989-001dd80326d9,CjcqlMHDmZtkBZcrz/UsWIm1sTAlDYjd2k2blbMAPSH7IoC/loMbyG+/bJ0CEtZCMvku2UcEWgCs1YmG9CzgPw==,6/13/2025 18:32,OCEAN DRIVE ROOM 11 - CESS BUILDING,6300 OCEAN DRIVE ROOM 11,Texas,0,USGS,RPUIDG1000470520000000.C,0,0,0,0,U.S. Geological Survey,1,0,,Ethan Rutledge,0,15057,+27.7166200,-097.3268170
bde77445-bf22-f011-9989-001dd80326d9,fluCTnCIsIvoOrBJlOnCrTKxMROQIMMb9IyitQdAlKWlrvs1ld7qqVXyayILoj/tjYcs28KL/UV9dp/AM3DQGA==,6/13/2025 20:19,MORRILL SCIENCE CENTER,134 MORRILL SCIENCE CENTER (611 N. PLEA,Massachusetts,0,USGS,RPUIDG1000469420000000.C,0,0,0,0,U.S. Geological Survey,0,0,,Ethan Rutledge,0,15058,+42.3898080,-072.5244100
bee77445-bf22-f011-9989-001dd80326d9,EgHW88akncFQUTEGP5K+lwCt9BKz4CDCPaD53MTeuZLnJXjNrzIbnYD2M89utsILgvRtrVzhEO7XAHLPXhb3yA==,6/14/2025 4:33,MS CRU SCHOOL OF FOREST RESOURCES,"775 STONE BLVD, MISSISSIPPI STATE UNIVE",Mississippi,0,USGS,RPUIDG1000471820000000.C,0,0,0,0,U.S. Geological Survey,0,0,,Ethan Rutledge,0,15062,+33.4537000,-088.7944000
bfe77445-bf22-f011-9989-001dd80326d9,JyzKdtJbLsZ8ZSUrAmbD/dDeyQwaivuWuPZcM4VCKUdf+5C9yTtP15Ee5WY3/vlMPI/g8JmO+BKRsOELblh+fQ==,6/14/2025 8:44,FOREST RESOURCES BUILDING,"419 FOREST RESOURCES BLDG, PA STATE UNI",Pennsylvania,0,USGS,RPUIDG1000471220000000.C,0,0,0,0,U.S. Geological Survey,1,0,,Ethan Rutledge,0,15064,+40.8054920,-077.8644780
c0e77445-bf22-f011-9989-001dd80326d9,3bRpEoxwijzrC26uMay6k8cvLYiZOFXPkg13NlIwnTP2ODfrE43sWI8wDExhs8mC0nnl73YSaYzCLjUTNc3BbA==,6/14/2025 2:51,MA CRU HOLDSWORTH NAT RES SEN,"160 HOLDSWORTH WAY, UNIV OF MA",Massachusetts,0,USGS,RPUIDG1000471020000000.C,0,0,0,0,U.S. Geological Survey,0,0,,Ethan Rutledge,0,15063,+42.3892000,-072.5257000
c1e77445-bf22-f011-9989-001dd80326d9,wWUW0jpoRl5b88BsRutZqC4Y+vPJch7CeY1vZ57kamflqAa0MtWDFLWmxaTKGF++wR4TowoUh+VRFepIieJgCg==,6/14/2025 0:12,U OF WI RUSSEL LAB RM 204,# U OF WI RUSSEL LAB RM 204,Wisconsin,0,USGS,RPUIDG1000471520000000.C,0,0,0,0,U.S. Geological Survey,0,0,,Ethan Rutledge,0,15065,+43.0752000,-089.4130000
c2e77445-bf22-f011-9989-001dd80326d9,KA4Bn8Sd42AE7w8+8m1x9WdwENydXXpY8RJmLkUY6A6DoUkL2kZRezBbvdf3eHh1LFg/gY17gGf771gFhc67QA==,6/14/2025 6:55,CA COOP FW RES UNIT,"1 HARPST ST, HUMBOLDT STATE UNIV",California,0,USGS,RPUIDG1000472420000000.C,0,0,0,0,U.S. Geological Survey,0,0,,Ethan Rutledge,0,15066,+40.8763080,-124.0787120
c3e77445-bf22-f011-9989-001dd80326d9,UTnDZ+S2Q/9bNRZcAx2xXR5pj6cM4OKGFlg03VgTtuUosk2MEBh0ufXUpjS6H8k+wDAV4vtgec8UYbLkE52T6A==,6/14/2025 8:07,MD WSC FROSTBURG FIELD OFFICE,1 TECHNOLOGY DRIVE,Maryland,0,USGS,RPUIDG1000474020000000.C,0,0,0,0,U.S. Geological Survey,1,0,,Ethan Rutledge,0,15067,+39.6416970,-078.9422720
c4e77445-bf22-f011-9989-001dd80326d9,beJ/EP5WtzenjahGqYSO1YjpZs5DulPqkxjXwUaSNvp2MZ/TQhrElREDJSRI/C4AJq70mKP8Hcu1S/7uFd2JqA==,6/14/2025 8:25,Water Resources Cooperative Agreement Penn State,201 OLD MAIN,Pennsylvania,0,USGS,RPUIDG1000521720000000.C,0,0,0,0,U.S. Geological Survey,0,0,,Ethan Rutledge,0,15075,+40.5376890,-080.1978610
c5e77445-bf22-f011-9989-001dd80326d9,UlIWefvdOQYRbt+vxffbf6VWamho062TVuGzcjbwRTcXjJu2fLrrFhlvPH5ohPD18VuryxsTEaNg4pRSa2iW8Q==,6/13/2025 19:46,Memphis Field Office,8383 WOLF LAKE DRIVE,Tennessee,0,USGS,RPUIDG1000528320000000.C,0,0,0,0,U.S. Geological Survey,2,0,,Ethan Rutledge,0,15077,+35.2090000,-089.7830000
c6e77445-bf22-f011-9989-001dd80326d9,Oihuao2Jpd0qtYYN4r8B+sjKm4z0WdqPNCkyqp///ppcV3zhLvaydkPIJ4Pz7u9qOxg+fYR+miIL6ij9uSGV3g==,6/13/2025 21:09,MI CRU - Natural Resources Building,480 WILSON RD.,Michigan,0,USGS,RPUIDG1000528420000000.C,0,0,0,0,U.S. Geological Survey,0,0,,Ethan Rutledge,0,15072,+42.7226300,-084.4783800
c7e77445-bf22-f011-9989-001dd80326d9,pXnVa4mN0z8DdFpcLVKNoYmYIUCEnXG5Ew94n1LzrYRWuuxJ7g/NUG+FTKtHX0NvVYed4HEBRaAJukfhiFb3Ng==,7/16/2025 21:53,UW - Milwaukee School of Freshwater Sciences,300 E GREENFIELD AVENUE,Wisconsin,0,USGS,RPUIDG1000528020000000.C,0,0,0,0,U.S. Geological Survey,6,0,,Ethan Rutledge,0,15082,+43.0171000,-087.9082000
cae77445-bf22-f011-9989-001dd80326d9,bppDYlnAbZKBqU6z9ZBC6QNhSP5xuNoed4NIvpgyMZ/nCltMiM3OZusQcDA0B2qrfdh3UBDx/cauUAn8cBlrqA==,7/16/2025 15:44,CMWSC DeKalb at NIU,1425 W. LINCOLN HWY,Illinois,0,USGS,RPUIDG1000528620000000.C,0,6,0,0,U.S. Geological Survey,3,0,,Ethan Rutledge,2,15094,+41.5555300,-088.4659700
cbe77445-bf22-f011-9989-001dd80326d9,NQ6U690jO3+7O5Zmo9k0qeLBGyiXTbCW0MexIMKnFidYcm1WshtG22EyJk6nm5IIoujDiu5p3A8GD2HAjXTZjw==,6/13/2025 23:52,"KINGMAN, AZ",2755 MISSION BLVD,Arizona,0,BLM,RPUIDL02PL00235.C,0,0,0,0,Bureau of Land Management,0,0,,Ethan Rutledge,0,15100,+35.1896280,-114.0144400
cce77445-bf22-f011-9989-001dd80326d9,ruXweYki6WEUkGhTR7aVoDkzLlnnIsxkZEaCWTo3gqodx2/YWLDL1T2gkGR7uzCCrddliAvVaBHYl7MQruUutQ==,6/13/2025 6:55,WILD HORSE HOLDING FACILITY OFFICE BUILDING,280 HIGHWAY 191 NORTH,Wyoming,0,BLM,RPUID2133610.C,,,0,0,Bureau of Land Management,0,0,,Ethan Rutledge,0,15118,+41.6309800,-109.2194200
cde77445-bf22-f011-9989-001dd80326d9,SQTivexmwj/SZJ9Pwdkn02cxMqARKscBnFHHDY/LbG0SISnz6vkZ4rhO3P5QpF1lwXmN9TpPDu6e4aMbu7dhcQ==,6/13/2025 9:39,CODY INTERAGENCY DISPATCH CENTER,2501 WRIGHT BROTHERS DRIVE,Wyoming,0,BLM,RPUID1829447.C,0,0,0,0,Bureau of Land Management,0,0,,Ethan Rutledge,0,15120,+44.5123600,-109.0153900
cee77445-bf22-f011-9989-001dd80326d9,wNTENl0wyN/Q6wUFhCFNRNik2zy/wvBVwgUyOwM1HygWeoP8PumCncVR0ub7t1PNDEx8Z8QTqTGWAoQN43oarQ==,6/13/2025 13:12,ROCK SPRINGS OFFICE BUILDING,280 HIGHWAY 191 NORTH,Wyoming,0,BLM,RPUID1821210.C,,,31,31,Bureau of Land Management,0,0,,Ethan Rutledge,0,15128,+41.6276900,-109.2303800
cfe77445-bf22-f011-9989-001dd80326d9,UcpN4ZCZjEOmD6Wc+NObnYgfwGA5rjhlN9080jh2PCpc3fArRc1P03AFX2yCy2pT41jBeDxUP8i+bqO0y2ZBBw==,6/13/2025 13:23,CARLSBAD FIELD OFFICE ADMIN SITE MODULAR BUILDING,620 E. GREENE STREET,New Mexico,0,BLM,RPUID2126673.C,0,0,0,0,Bureau of Land Management,0,0,,Ethan Rutledge,0,15129,+32.4207500,-104.2182900
d0e77445-bf22-f011-9989-001dd80326d9,9nRq1tj7z3MG+XzlsNraBjlRjua2s0RJRW2hVlR2RCKtzKblwa5nfi7bcPR/P7EhzVgRHf4BLoCVXdGRty4DNQ==,6/13/2025 6:10,MILES CITY OPERATIONS BUILDING,111 GARRYOWEN ROAD,Montana,0,BLM,RPUID2516.C,0,0,0,0,Bureau of Land Management,0,0,,Ethan Rutledge,0,15148,+46.3969500,-105.8626000
d1e77445-bf22-f011-9989-001dd80326d9,ODGcFHTb1quO5HofHstm7M0Vj69hFAjnGkmg1TFqfnRdGwYWReOGzV7GMWRBNKJJyOV3jvXgwMQUL0dVLACarg==,6/13/2025 18:48,MILES CITY OFFICE BUILDING,111 GARRYOWEN ROAD,Montana,0,BLM,RPUID2518.C,,,3,3,Bureau of Land Management,0,0,,Ethan Rutledge,0,15147,+46.3980000,-105.8645500
d2e77445-bf22-f011-9989-001dd80326d9,RP+amzYSQb+EMDAqzUbdgJQSunibJ8D3agLI5/PshW16vXWILZCFgsueqLprrkdPgJQLKiqDQfw/Z1muPIdbvw==,6/14/2025 6:26,BURNS DISTRICT OFFICE - HELIBASE BUILDING,33001 AIRPORT LANE,Oregon,0,BLM,RPUID1840539.C,0,0,0,0,Bureau of Land Management,0,0,,Ethan Rutledge,0,15149,+43.5861200,-118.9588000
d3e77445-bf22-f011-9989-001dd80326d9,2KCRxILBHRFNIE/YDFbHU3P72mwY9l4oul9MCVy5rqXXLqhM3RbDnX9xUPNODbOb/3T8Ru+HDgA7EOEPa+PLgg==,6/14/2025 0:50,NW OREGON DISTRICT SALEM OFFICE BLDG.,1717 FABRY RD SOUTHEAST,Oregon,0,BLM,RPUID1440612.C,0,13,0,0,Bureau of Land Management,0,0,,Ethan Rutledge,3,15151,+44.8743500,-123.0238600
d5e77445-bf22-f011-9989-001dd80326d9,Lj+EqnbpeIsmesCDGnqUYqCkLhIRxPDy1v9j2QmCH1m2fVnsJ0DyY9dm3zZPqIa3OY93xOaAwB0ZXL4xg/GJSA==,6/13/2025 6:54,DISTRICT OFFICE BUILDING,777 N.W. GARDEN VALLEY BOULEVARD,Oregon,2,BLM,RPUID1440502.C,,,27,26,Bureau of Land Management,0,1,,Ethan Rutledge,0,15157,+43.2270300,-123.3644800
d6e77445-bf22-f011-9989-001dd80326d9,wZw+R+AoGjp3yFDOjCHTcoXlzFITALJOsvGCsGvvqUL80biPcpGhbePZF1WjFrI/Rla6sv1Hdi99nj1qtaUeHQ==,7/16/2025 19:54,FIRE DISPATCH CENTER,3040 BIDDLE ROAD,Oregon,0,BLM,RPUID1440955.C,0,0,0,0,Bureau of Land Management,1,0,,Ethan Rutledge,0,15158,+42.3615700,-122.8712900
d7e77445-bf22-f011-9989-001dd80326d9,gpoJNzI2+a1OYXILgy/SGs/eqYlzvoqEGXKQmnz29Cv8hMlxyTEjEFLyIvp+CBYU6gSxozN229fi1Cq0YuexJw==,7/16/2025 11:42,OFFICE/LAB,1980 RUSSELL ROAD,Oregon,0,BLM,RPUID1440338.C,0,0,0,0,Bureau of Land Management,1,0,,Ethan Rutledge,0,15159,+42.5395300,-123.4125300
d8e77445-bf22-f011-9989-001dd80326d9,odeX8ZkmvSgwye7+GJi8I3brQkvepdDKcI51RV4+CBKDi6iPTD6K8H6N9dkJAHduWq01wjuFkhblyGnWhksl6g==,7/16/2025 7:06,ADMIN BUILDING,7975 EAST HYATT PRAIRIE ROAD,Oregon,0,BLM,RPUID1440290.C,0,0,0,0,Bureau of Land Management,1,0,,Ethan Rutledge,0,15160,+42.1647800,-122.4631600
d9e77445-bf22-f011-9989-001dd80326d9,9P8I9SDm61Z3DqTRXcZ3pNY5J6nWXzOpHtZ6cSjyGeKWjGYS3yc7XwQpC9tS0IY3q2zLdmPEAk8rNJw4c+V1nQ==,6/13/2025 11:32,KING RANGE NCA ADMIN OFFICE,768 SHELTER COVE ROAD,California,0,BLM,RPUID1548.C,,,0,0,Bureau of Land Management,0,0,,Ethan Rutledge,0,15166,+40.0567700,-123.9756000
dae77445-bf22-f011-9989-001dd80326d9,/y+Gwg+voNJpJ6YrAL5EUq4szorwdm0NFozO/Nl198j4e5MD5pLZkpr+HT13h9Efz7DZvd81N9c2fxD01ish5w==,6/13/2025 12:36,BOISE DISTRICT MAIN ADMINISTRATIVE BUILDING,3948 SOUTH DEVELOPMENT AVENUE,Idaho,1,BLM,RPUID1291.C,0,0,9,9,Bureau of Land Management,1,0,,Ethan Rutledge,0,15177,+43.5664800,-116.2067400
dbe77445-bf22-f011-9989-001dd80326d9,eTXSLoH51B5dUWqgsNK8ZYvUYD8Gslb2wuyndrXgd3jta/d6X1BGOoNqu2/OaqBIMpConrOtl7B52I+FDrhWAg==,6/14/2025 1:51,UNCOMPAHGRE FIELD OFFICE - NORTH OFFICE BLDG,2465 SOUTH TOWNSEND AVENUE,Colorado,0,BLM,RPUID3364.C,0,6,0,0,Bureau of Land Management,0,0,,Ethan Rutledge,2,15179,+38.4590700,-107.8671900
dce77445-bf22-f011-9989-001dd80326d9,jZDbE/pM5l/RLebRrbwrOf/qCB3NPE8kineAmCCCmQvGVEZHTZS7IGKjuI4Dt5v1np3gnKDOjywN9gd9TpsT2w==,6/12/2025 20:52,RIDGECREST FIELD OFFICE -SALT WELLS ADMIN BLDG,# #,California,0,BLM,RPUID1812278.C,,,0,0,Bureau of Land Management,0,0,,Ethan Rutledge,0,15183,+35.6208900,-117.5926100
dde77445-bf22-f011-9989-001dd80326d9,JqDKE8wPaLQmK9VPbK2QuYIB8S3QWzNCTGqwdlCgLg5ctg5ufw8YpkdEUXjHgcoviastlEXsYMgwNUjfnfg2uQ==,6/12/2025 20:29,EDOC ELKO DISTRICT OFFICE - ADMINISTRATION BUILDING,3900 EAST IDAHO STREET,Nevada,1,BLM,RPUID3077.C,,0,2,1,Bureau of Land Management,0,1,,Ethan Rutledge,0,15191,+40.8622900,-115.7345000
dee77445-bf22-f011-9989-001dd80326d9,TEbNGERkbHBSk8OLiEAD8KY9AgBMXUtYEV98v5n/2JPjmuAk6k9nNrDwvPVj3XZ71SxJ0HD9vRD7QdKsBrHJiA==,6/13/2025 5:05,RED ROCKS ADMIN CENTER,1000 SCENIC LOOP DRIVE,Nevada,0,BLM,RPUID3326.C,0,0,0,0,Bureau of Land Management,0,0,,Ethan Rutledge,0,15200,+36.1356000,-115.4263500
dfe77445-bf22-f011-9989-001dd80326d9,ZVKP1v8xybhYGfloirubzNvM+7xUfI9nU7OVcDXakx2oowu40T3texQpr9GNjVtyjZbAP8pU9ON6kTiFKnbx1w==,6/14/2025 6:12,CRAIG - MODULAR - FIRE DISPATCH - 24' X 70',455 EMERSON STREET,Colorado,0,BLM,RPUID3378.C,0,0,0,0,Bureau of Land Management,0,0,,Ethan Rutledge,0,15201,+40.5138100,-107.5312600
e0e77445-bf22-f011-9989-001dd80326d9,SJjGbiK9Pn70LE20u6SqRGOGEOs0ZwmftghBuMgvJzLHxfAMDc518yYkNLrZ4QaAfkSQWypZcE8JpQB0URXgtw==,6/14/2025 4:43,GLENNALLEN FIELD OFFICE - LOG OFFICE,# MILE 186.5 GLENN HIGHWAY,Alaska,0,BLM,RPUID4690.C,,,0,0,Bureau of Land Management,0,0,,Ethan Rutledge,0,15212,+62.1093400,-145.5450000
e1e77445-bf22-f011-9989-001dd80326d9,Cnyto5jD/6uZ235kBYPELwpc1OvI4+a7+2vp2fEU5od9ntQOUjK5/8cA/qJ1gIkvXtavAV4JQVXLe9d6teJ38w==,6/14/2025 7:35,CTF AFO REPLACEMENT BUILDING,6881 ABBOTT LOOP ROAD,Alaska,0,BLM,RPUID2124841.C,0,0,0,0,Bureau of Land Management,0,0,,Ethan Rutledge,0,15213,+61.1559100,-149.7954800
e2e77445-bf22-f011-9989-001dd80326d9,aYTedOrM5Yw1OeJr20xTGjGBtWkAvbx/nJZ4prH2xE2wOf1D03QfRgLyo9maQGcRrWb9D14ADQ0cGrg8uj8hAw==,6/13/2025 22:15,GJAC LARRY GEBHART ADMIN BUILDING,2774 LANDING VIEW LANE,Colorado,0,BLM,RPUID1826585.C,0,0,0,0,Bureau of Land Management,0,0,,Ethan Rutledge,0,15216,+39.1296300,-108.5399800
e3e77445-bf22-f011-9989-001dd80326d9,EU4hPnuRxCBw6F9rjUFPYs4kVsMDFEb2W4yJwsLJz35mjdPdMp6kuZ72lESAuZFMVjKFY7U7rXZW0jvqG27F8Q==,6/13/2025 10:20,100 ADMINISTRATION,3906 SOUTH VISTA AVENUE,Idaho,0,BLM,RPUID2646.C,0,0,0,0,Bureau of Land Management,0,0,,Ethan Rutledge,0,15231,+43.5667100,-116.2121300
